user,puzzle,model,cogLoad,predicted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lowest,,,,
cdApril Showers.csv,repeat-dd.lgp,CbCe,-1,-1.5999999,,repeat-ff.lgp,-1.5999999,repeat-hh.lgp,-1.5999999,repeat-cc.lgp,-1.5999999,repeat-c.lgp,-1.5999999,repeat-ii.lgp,-1.5999999,repeat-dd.lgp,-1.5999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,repeat-c.lgp,CbCe,-3,-1.7,,repeat-ff.lgp,-1.7,repeat-hh.lgp,-1.7,repeat-cc.lgp,-1.7,repeat-c.lgp,-1.7,repeat-ii.lgp,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,repeat-cc.lgp,CbCe,-3,-1.8,,repeat-ff.lgp,-1.8,repeat-hh.lgp,-1.8,repeat-cc.lgp,-1.8,repeat-ii.lgp,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,repeat-hh.lgp,CbCe,-3,-1.5999999,,repeat-ff.lgp,-1.5999999,repeat-hh.lgp,-1.5999999,repeat-ii.lgp,-1.5999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,repeat-ii.lgp,CbCe,-3,-2.1,,repeat-ff.lgp,-2.1,repeat-ii.lgp,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,repeat-ff.lgp,CbCe,-4,-1.9000001,,repeat-ff.lgp,-1.9000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdApril Showers.csv,repeat-i.lgp,CbTe,-3,-3,,repeat-i.lgp,-3,repeat-n.lgp,-2.9,repeat-j.lgp,-2.9,repeat-o.lgp,-2.9,repeat-aa.lgp,-2.5,repeat-s.lgp,-2.45,repeat-z.lgp,-2.45,repeat-w.lgp,-2.2,repeat-l.lgp,-2.2,repeat-q.lgp,-2.2,repeat-y.lgp,-2.1,repeat-p.lgp,-1.9000001,repeat-r.lgp,-1.9000001,repeat-x.lgp,-1.9000001,,,,,,,,,,,,,-4,-3,,,
cdApril Showers.csv,repeat-o.lgp,CbTe,-3,-3.3,,repeat-n.lgp,-3.3,repeat-j.lgp,-3.3,repeat-o.lgp,-3.3,repeat-aa.lgp,-2.6999998,repeat-s.lgp,-2.65,repeat-z.lgp,-2.65,repeat-w.lgp,-2.2,repeat-l.lgp,-2.2,repeat-q.lgp,-2.2,repeat-y.lgp,-2.1,repeat-p.lgp,-1.9000001,repeat-r.lgp,-1.9000001,repeat-x.lgp,-1.9000001,,,,,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,repeat-j.lgp,CbTe,-3,-3.3,,repeat-n.lgp,-3.3,repeat-j.lgp,-3.3,repeat-aa.lgp,-2.6999998,repeat-s.lgp,-2.65,repeat-z.lgp,-2.65,repeat-q.lgp,-2.1,repeat-w.lgp,-2.1,repeat-y.lgp,-2.1,repeat-l.lgp,-2.1,repeat-p.lgp,-1.9000001,repeat-r.lgp,-1.9000001,repeat-x.lgp,-1.9000001,,,,,,,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,repeat-n.lgp,CbTe,-2,-1.0999999,,repeat-n.lgp,-1.0999999,repeat-aa.lgp,-0.75,repeat-z.lgp,-0.65,repeat-s.lgp,-0.5500001,repeat-q.lgp,-0.5,repeat-w.lgp,-0.5,repeat-l.lgp,-0.5,repeat-y.lgp,-0.4000001,repeat-p.lgp,-0.20000005,repeat-r.lgp,-0.20000005,repeat-x.lgp,-0.20000005,,,,,,,,,,,,,,,,,,,-4,-3,,,
